sIP,dIP,sPort,dPort,protocol,packets,bytes,flags,sTime,duration,eTime,sensor,in,out,nhIP,initialFlags,sessionFlags,attributes,application,class,type,sTime+msec,eTime+msec,dur+msec,iType,iCode,scc,dcc
192.168.1.4,224.0.0.251,5353,5353,17,6,792,,1445739046.743,269.938,1445739316.681,S0,0,0,0.0.0.0,,,S,0,all,out,1445739046.743,1445739316.681,269.938,,,--,--
192.168.1.3,224.0.0.252,49415,5355,17,2,114,,1445739321.799,0.102,1445739321.901,S0,0,0,0.0.0.0,,,S,53,all,out,1445739321.799,1445739321.901,0.102,,,--,--
192.168.1.4,224.0.0.22,0,0,2,2,80,,1445739051.042,274.955,1445739325.997,S0,0,0,0.0.0.0,,,S,0,all,out,1445739051.042,1445739325.997,274.955,,,--,--
192.168.1.3,239.255.255.250,49728,1900,17,11,1771,,1445739253.802,77.008,1445739330.810,S0,0,0,0.0.0.0,,,S,80,all,out,1445739253.802,1445739330.810,77.008,,,--,--
192.168.1.3,224.0.0.252,52104,5355,17,2,114,,1445739381.704,0.103,1445739381.807,S0,0,0,0.0.0.0,,,S,53,all,out,1445739381.704,1445739381.807,0.103,,,--,--
192.168.1.3,224.0.0.252,61909,5355,17,2,114,,1445739441.814,0.104,1445739441.918,S0,0,0,0.0.0.0,,,S,53,all,out,1445739441.814,1445739441.918,0.104,,,--,--
192.168.1.10,239.255.255.250,41090,1900,17,3,758,,1445739471.820,0.105,1445739471.925,S0,0,0,0.0.0.0,,,,80,all,out,1445739471.820,1445739471.925,0.105,,,--,--
192.168.1.3,224.0.0.252,65377,5355,17,2,114,,1445739501.720,0.002,1445739501.722,S0,0,0,0.0.0.0,,,S,53,all,out,1445739501.720,1445739501.722,0.002,,,--,--
192.168.1.3,224.0.0.252,51314,5355,17,2,114,,1445739561.626,0.103,1445739561.729,S0,0,0,0.0.0.0,,,S,53,all,out,1445739561.626,1445739561.729,0.103,,,--,--
192.168.1.3,224.0.0.252,51167,5355,17,2,114,,1445739621.635,0.102,1445739621.737,S0,0,0,0.0.0.0,,,S,53,all,out,1445739621.635,1445739621.737,0.102,,,--,--
192.168.1.3,224.0.0.252,54617,5355,17,2,114,,1445739681.643,0.109,1445739681.752,S0,0,0,0.0.0.0,,,S,53,all,out,1445739681.643,1445739681.752,0.109,,,--,--
192.168.1.8,224.0.0.251,5353,5353,17,54,23055,,1445739683.999,18.748,1445739702.747,S0,0,0,0.0.0.0,,,,53,all,out,1445739683.999,1445739702.747,18.748,,,--,--
192.168.1.9,224.0.0.22,0,0,2,2,80,,1445739700.895,2.048,1445739702.943,S0,0,0,0.0.0.0,,,S,0,all,out,1445739700.895,1445739702.943,2.048,,,--,--
192.168.1.3,224.0.0.252,57070,5355,17,2,114,,1445739741.652,0.102,1445739741.754,S0,0,0,0.0.0.0,,,S,53,all,out,1445739741.652,1445739741.754,0.102,,,--,--
192.168.1.3,239.255.255.250,49728,1900,17,12,1932,,1445739702.843,75.982,1445739778.825,S0,0,0,0.0.0.0,,,S,80,all,out,1445739702.843,1445739778.825,75.982,,,--,--
192.168.1.3,224.0.0.252,55258,5355,17,2,114,,1445739801.661,0.102,1445739801.763,S0,0,0,0.0.0.0,,,S,53,all,out,1445739801.661,1445739801.763,0.102,,,--,--
192.168.1.1,239.255.255.250,1900,1900,17,64,25648,,1445739813.132,0.290,1445739813.422,S0,0,0,0.0.0.0,,,,80,all,out,1445739813.132,1445739813.422,0.290,,,--,--
192.168.1.3,224.0.0.252,55771,5355,17,1,57,,1445739861.773,0.000,1445739861.773,S0,0,0,0.0.0.0,,,,53,all,out,1445739861.773,1445739861.773,0.000,,,--,--
192.168.1.3,224.0.0.252,49984,5355,17,2,114,,1445739921.679,0.102,1445739921.781,S0,0,0,0.0.0.0,,,S,53,all,out,1445739921.679,1445739921.781,0.102,,,--,--
192.168.1.3,224.0.0.252,64871,5355,17,1,57,,1445739981.788,0.000,1445739981.788,S0,0,0,0.0.0.0,,,,53,all,out,1445739981.788,1445739981.788,0.000,,,--,--
192.168.1.1,224.0.0.22,0,0,2,15,600,,1445738452.801,1743.320,1445740196.121,S0,0,0,0.0.0.0,,,TCS,0,all,out,1445738452.801,1445740196.121,1743.320,,,--,--
192.168.1.4,224.0.0.251,5353,5353,17,1,132,,1445740032.072,0.000,1445740032.072,S0,0,0,0.0.0.0,,,,0,all,out,1445740032.072,1445740032.072,0.000,,,--,--
192.168.1.3,224.0.0.252,63259,5355,17,2,114,,1445740041.694,0.105,1445740041.799,S0,0,0,0.0.0.0,,,S,53,all,out,1445740041.694,1445740041.799,0.105,,,--,--
192.168.1.12,224.0.0.22,0,0,2,2,80,,1445740042.618,3.074,1445740045.692,S0,0,0,0.0.0.0,,,S,0,all,out,1445740042.618,1445740045.692,3.074,,,--,--
192.168.1.4,224.0.0.22,0,0,2,1,40,,1445740073.952,0.000,1445740073.952,S0,0,0,0.0.0.0,,,,0,all,out,1445740073.952,1445740073.952,0.000,,,--,--
192.168.1.3,224.0.0.252,49448,5355,17,2,114,,1445740101.704,0.112,1445740101.816,S0,0,0,0.0.0.0,,,S,53,all,out,1445740101.704,1445740101.816,0.112,,,--,--
192.168.1.1,224.0.0.1,0,0,2,15,540,,1445738567.903,1750.082,1445740317.985,S0,0,0,0.0.0.0,,,TCS,0,all,out,1445738567.903,1445740317.985,1750.082,,,--,--
192.168.1.3,224.0.0.252,58700,5355,17,2,114,,1445740161.714,0.101,1445740161.815,S0,0,0,0.0.0.0,,,S,53,all,out,1445740161.714,1445740161.815,0.101,,,--,--
192.168.1.3,239.255.255.250,49728,1900,17,12,1932,,1445740108.875,74.959,1445740183.834,S0,0,0,0.0.0.0,,,S,80,all,out,1445740108.875,1445740183.834,74.959,,,--,--
192.168.1.3,224.0.0.252,55475,5355,17,2,114,,1445740221.721,0.102,1445740221.823,S0,0,0,0.0.0.0,,,S,53,all,out,1445740221.721,1445740221.823,0.102,,,--,--
192.168.1.3,224.0.0.252,56296,5355,17,1,57,,1445740281.728,0.000,1445740281.728,S0,0,0,0.0.0.0,,,,53,all,out,1445740281.728,1445740281.728,0.000,,,--,--
192.168.1.8,224.0.0.251,5353,5353,17,52,22357,,1445740279.070,18.543,1445740297.613,S0,0,0,0.0.0.0,,,,53,all,out,1445740279.070,1445740297.613,18.543,,,--,--
192.168.1.3,224.0.0.252,61291,5355,17,1,57,,1445740341.739,0.000,1445740341.739,S0,0,0,0.0.0.0,,,,53,all,out,1445740341.739,1445740341.739,0.000,,,--,--
192.168.1.10,224.0.0.22,0,0,2,15,600,,1445738826.677,1743.769,1445740570.446,S0,0,0,0.0.0.0,,,TCS,0,all,out,1445738826.677,1445740570.446,1743.769,,,--,--
192.168.1.3,224.0.0.252,63701,5355,17,1,57,,1445740401.950,0.000,1445740401.950,S0,0,0,0.0.0.0,,,,53,all,out,1445740401.950,1445740401.950,0.000,,,--,--
192.168.1.3,224.0.0.252,62750,5355,17,2,114,,1445740461.753,0.103,1445740461.856,S0,0,0,0.0.0.0,,,S,53,all,out,1445740461.753,1445740461.856,0.103,,,--,--
192.168.1.3,224.0.0.252,54029,5355,17,2,114,,1445740521.762,0.102,1445740521.864,S0,0,0,0.0.0.0,,,S,53,all,out,1445740521.762,1445740521.864,0.102,,,--,--
192.168.1.2,224.0.0.22,0,0,2,3,120,,1445740361.400,193.438,1445740554.838,S0,0,0,0.0.0.0,,,S,0,all,out,1445740361.400,1445740554.838,193.438,,,--,--
192.168.1.3,224.0.0.252,62878,5355,17,1,57,,1445740581.770,0.000,1445740581.770,S0,0,0,0.0.0.0,,,,53,all,out,1445740581.770,1445740581.770,0.000,,,--,--
192.168.1.3,239.255.255.250,49728,1900,17,11,1771,,1445740537.842,77.006,1445740614.848,S0,0,0,0.0.0.0,,,S,80,all,out,1445740537.842,1445740614.848,77.006,,,--,--
192.168.1.3,224.0.0.252,56423,5355,17,2,114,,1445740641.676,0.103,1445740641.779,S0,0,0,0.0.0.0,,,S,53,all,out,1445740641.676,1445740641.779,0.103,,,--,--
192.168.1.3,224.0.0.22,0,0,2,14,560,,1445739072.752,1750.076,1445740822.828,S0,0,0,0.0.0.0,,,TCS,0,all,out,1445739072.752,1445740822.828,1750.076,,,--,--
192.168.1.10,239.255.255.250,41090,1900,17,3,758,,1445740671.887,0.006,1445740671.893,S0,0,0,0.0.0.0,,,,80,all,out,1445740671.887,1445740671.893,0.006,,,--,--
192.168.1.3,224.0.0.252,49865,5355,17,2,114,,1445740701.685,0.102,1445740701.787,S0,0,0,0.0.0.0,,,S,53,all,out,1445740701.685,1445740701.787,0.102,,,--,--
192.168.1.3,224.0.0.252,65429,5355,17,2,114,,1445740761.693,0.103,1445740761.796,S0,0,0,0.0.0.0,,,S,53,all,out,1445740761.693,1445740761.796,0.103,,,--,--
192.168.1.7,239.255.255.250,0,0,2,14,448,,1445739198.094,1752.124,1445740950.218,S0,0,0,0.0.0.0,,,TCS,0,all,out,1445739198.094,1445740950.218,1752.124,,,--,--
192.168.1.3,224.0.0.252,53983,5355,17,2,114,,1445740822.623,0.103,1445740822.726,S0,0,0,0.0.0.0,,,S,53,all,out,1445740822.623,1445740822.726,0.103,,,--,--
192.168.1.9,224.0.0.22,0,0,2,4,160,,1445740664.819,176.749,1445740841.568,S0,0,0,0.0.0.0,,,S,0,all,out,1445740664.819,1445740841.568,176.749,,,--,--
192.168.1.3,224.0.0.252,52015,5355,17,2,114,,1445740881.710,0.103,1445740881.813,S0,0,0,0.0.0.0,,,S,53,all,out,1445740881.710,1445740881.813,0.103,,,--,--
192.168.1.8,224.0.0.251,5353,5353,17,55,22790,,1445740872.802,18.843,1445740891.645,S0,0,0,0.0.0.0,,,,53,all,out,1445740872.802,1445740891.645,18.843,,,--,--
192.168.1.3,224.0.0.252,65344,5355,17,2,114,,1445740941.720,0.101,1445740941.821,S0,0,0,0.0.0.0,,,S,53,all,out,1445740941.720,1445740941.821,0.101,,,--,--
192.168.1.12,224.0.0.22,0,0,2,4,160,,1445740875.158,113.258,1445740988.416,S0,0,0,0.0.0.0,,,S,0,all,out,1445740875.158,1445740988.416,113.258,,,--,--
192.168.1.3,224.0.0.252,50502,5355,17,2,114,,1445741001.727,0.103,1445741001.830,S0,0,0,0.0.0.0,,,S,53,all,out,1445741001.727,1445741001.830,0.103,,,--,--
192.168.1.7,224.0.1.60,0,0,2,13,416,,1445739443.350,1752.022,1445741195.372,S0,0,0,0.0.0.0,,,TCS,0,all,out,1445739443.350,1445741195.372,1752.022,,,--,--
192.168.1.3,239.255.255.250,49728,1900,17,12,1932,,1445740959.846,76.085,1445741035.931,S0,0,0,0.0.0.0,,,S,80,all,out,1445740959.846,1445741035.931,76.085,,,--,--
192.168.1.3,224.0.0.252,54352,5355,17,1,57,,1445741061.736,0.000,1445741061.736,S0,0,0,0.0.0.0,,,,53,all,out,1445741061.736,1445741061.736,0.000,,,--,--
192.168.1.4,224.0.0.22,0,0,2,1,40,,1445741069.109,0.000,1445741069.109,S0,0,0,0.0.0.0,,,,0,all,out,1445741069.109,1445741069.109,0.000,,,--,--
192.168.1.2,224.0.0.22,0,0,2,4,160,,1445740889.187,200.095,1445741089.282,S0,0,0,0.0.0.0,,,S,0,all,out,1445740889.187,1445741089.282,200.095,,,--,--
192.168.1.3,224.0.0.252,55024,5355,17,2,114,,1445741121.744,0.103,1445741121.847,S0,0,0,0.0.0.0,,,S,53,all,out,1445741121.744,1445741121.847,0.103,,,--,--
192.168.1.3,224.0.0.252,51060,5355,17,2,114,,1445741181.753,0.102,1445741181.855,S0,0,0,0.0.0.0,,,S,53,all,out,1445741181.753,1445741181.855,0.102,,,--,--
192.168.1.100,239.255.255.250,1900,1900,17,570,212699,,1445739696.392,1770.262,1445741466.654,S0,0,0,0.0.0.0,,,TC,80,all,out,1445739696.392,1445741466.654,1770.262,,,--,--
192.168.1.3,224.0.0.252,60729,5355,17,2,114,,1445741241.761,0.104,1445741241.865,S0,0,0,0.0.0.0,,,S,53,all,out,1445741241.761,1445741241.865,0.104,,,--,--
192.168.1.3,224.0.0.252,57028,5355,17,2,114,,1445741301.770,0.102,1445741301.872,S0,0,0,0.0.0.0,,,S,53,all,out,1445741301.770,1445741301.872,0.102,,,--,--
192.168.1.3,224.0.0.252,65151,5355,17,2,114,,1445741362.188,0.102,1445741362.290,S0,0,0,0.0.0.0,,,S,53,all,out,1445741362.188,1445741362.290,0.102,,,--,--
192.168.1.3,224.0.0.252,56578,5355,17,2,114,,1445741421.787,0.103,1445741421.890,S0,0,0,0.0.0.0,,,S,53,all,out,1445741421.787,1445741421.890,0.103,,,--,--
192.168.1.9,224.0.0.22,0,0,2,2,80,,1445741432.950,2.048,1445741434.998,S0,0,0,0.0.0.0,,,S,0,all,out,1445741432.950,1445741434.998,2.048,,,--,--
192.168.1.3,239.255.255.250,49728,1900,17,12,1932,,1445741372.941,74.038,1445741446.979,S0,0,0,0.0.0.0,,,S,80,all,out,1445741372.941,1445741446.979,74.038,,,--,--
192.168.1.3,224.0.0.252,49860,5355,17,2,114,,1445741481.795,0.205,1445741482.000,S0,0,0,0.0.0.0,,,S,53,all,out,1445741481.795,1445741482.000,0.205,,,--,--
192.168.1.8,224.0.0.251,5353,5353,17,54,23947,,1445741468.791,19.048,1445741487.839,S0,0,0,0.0.0.0,,,,53,all,out,1445741468.791,1445741487.839,19.048,,,--,--
192.168.1.3,224.0.0.252,65038,5355,17,2,114,,1445741541.804,0.102,1445741541.906,S0,0,0,0.0.0.0,,,S,53,all,out,1445741541.804,1445741541.906,0.102,,,--,--
192.168.1.7,224.0.0.251,5353,5353,17,35,8028,,1445740029.513,1750.073,1445741779.586,S0,0,0,0.0.0.0,,,TC,0,all,out,1445740029.513,1445741779.586,1750.073,,,--,--
192.168.1.3,224.0.0.252,62381,5355,17,1,57,,1445741601.812,0.000,1445741601.812,S0,0,0,0.0.0.0,,,,53,all,out,1445741601.812,1445741601.812,0.000,,,--,--
192.168.1.3,224.0.0.252,57194,5355,17,1,57,,1445741661.923,0.000,1445741661.923,S0,0,0,0.0.0.0,,,,53,all,out,1445741661.923,1445741661.923,0.000,,,--,--
192.168.1.5,224.0.0.251,5353,5353,17,35,3306,,1445740169.292,1750.176,1445741919.468,S0,0,0,0.0.0.0,,,TC,53,all,out,1445740169.292,1445741919.468,1750.176,,,--,--
192.168.1.3,224.0.0.252,64263,5355,17,2,114,,1445741721.727,0.102,1445741721.829,S0,0,0,0.0.0.0,,,S,53,all,out,1445741721.727,1445741721.829,0.102,,,--,--
192.168.1.5,224.0.0.22,0,0,2,13,520,,1445740198.986,1753.148,1445741952.134,S0,0,0,0.0.0.0,,,TCS,0,all,out,1445740198.986,1445741952.134,1753.148,,,--,--
192.168.1.3,224.0.0.252,62581,5355,17,2,114,,1445741781.736,0.102,1445741781.838,S0,0,0,0.0.0.0,,,S,53,all,out,1445741781.736,1445741781.838,0.102,,,--,--
192.168.1.1,239.255.255.250,1900,1900,17,67,26803,,1445741803.140,0.290,1445741803.430,S0,0,0,0.0.0.0,,,,80,all,out,1445741803.140,1445741803.430,0.290,,,--,--
192.168.1.3,224.0.0.252,60674,5355,17,2,114,,1445741841.846,0.103,1445741841.949,S0,0,0,0.0.0.0,,,S,53,all,out,1445741841.846,1445741841.949,0.103,,,--,--
192.168.1.10,239.255.255.250,41090,1900,17,3,758,,1445741871.954,0.006,1445741871.960,S0,0,0,0.0.0.0,,,,80,all,out,1445741871.954,1445741871.960,0.006,,,--,--
192.168.1.3,239.255.255.250,49728,1900,17,12,1932,,1445741806.007,76.014,1445741882.021,S0,0,0,0.0.0.0,,,S,80,all,out,1445741806.007,1445741882.021,76.014,,,--,--
192.168.1.1,224.0.0.22,0,0,2,15,600,,1445740319.822,1754.377,1445742074.199,S0,0,0,0.0.0.0,,,TCS,0,all,out,1445740319.822,1445742074.199,1754.377,,,--,--
192.168.1.3,224.0.0.252,61998,5355,17,2,114,,1445741901.752,0.103,1445741901.855,S0,0,0,0.0.0.0,,,S,53,all,out,1445741901.752,1445741901.855,0.103,,,--,--
192.168.1.12,224.0.0.22,0,0,2,2,80,,1445741924.896,1.023,1445741925.919,S0,0,0,0.0.0.0,,,S,0,all,out,1445741924.896,1445741925.919,1.023,,,--,--
192.168.1.3,224.0.0.252,63186,5355,17,2,114,,1445741961.761,0.204,1445741961.965,S0,0,0,0.0.0.0,,,S,53,all,out,1445741961.761,1445741961.965,0.204,,,--,--
192.168.1.4,224.0.0.251,5353,5353,17,17,2152,,1445740505.992,1494.375,1445742000.367,S0,0,0,0.0.0.0,,,,0,all,out,1445740505.992,1445742000.367,1494.375,,,--,--
192.168.1.1,224.0.0.1,0,0,2,14,504,,1445740442.911,1750.077,1445742192.988,S0,0,0,0.0.0.0,,,TCS,0,all,out,1445740442.911,1445742192.988,1750.077,,,--,--
192.168.1.2,224.0.0.22,0,0,2,4,160,,1445741924.691,297.483,1445742222.174,S0,0,0,0.0.0.0,,,S,0,all,out,1445741924.691,1445742222.174,297.483,,,--,--
192.168.1.10,224.0.0.22,0,0,2,15,600,,1445740695.746,1752.124,1445742447.870,S0,0,0,0.0.0.0,,,TCS,0,all,out,1445740695.746,1445742447.870,1752.124,,,--,--
192.168.1.3,224.0.0.22,0,0,2,15,600,,1445740944.791,1751.614,1445742696.405,S0,0,0,0.0.0.0,,,TCS,0,all,out,1445740944.791,1445742696.405,1751.614,,,--,--
192.168.1.7,239.255.255.250,0,0,2,14,448,,1445741075.766,1626.679,1445742702.445,S0,0,0,0.0.0.0,,,TCS,0,all,out,1445741075.766,1445742702.445,1626.679,,,--,--
192.168.1.7,224.0.1.60,0,0,2,14,448,,1445741326.961,1741.782,1445743068.743,S0,0,0,0.0.0.0,,,TCS,0,all,out,1445741326.961,1445743068.743,1741.782,,,--,--
192.168.1.100,239.255.255.250,1900,1900,17,583,217395,,1445741496.441,1771.078,1445743267.519,S0,0,0,0.0.0.0,,,TC,80,all,out,1445741496.441,1445743267.519,1771.078,,,--,--
192.168.1.7,224.0.0.251,5353,5353,17,28,4998,,1445741879.531,1720.073,1445743599.604,S0,0,0,0.0.0.0,,,TC,0,all,out,1445741879.531,1445743599.604,1720.073,,,--,--
192.168.1.6,192.168.1.255,61142,137,17,1,78,,1445738482.098,0.000,1445738482.098,S0,0,0,0.0.0.0,,,,137,all,int2int,1445738482.098,1445738482.098,0.000,,,--,--
192.168.1.6,192.168.1.255,137,137,17,1,78,,1445738482.545,0.000,1445738482.545,S0,0,0,0.0.0.0,,,,137,all,int2int,1445738482.545,1445738482.545,0.000,,,--,--
192.168.1.6,192.168.1.255,138,138,17,1,202,,1445738482.602,0.000,1445738482.602,S0,0,0,0.0.0.0,,,,0,all,int2int,1445738482.602,1445738482.602,0.000,,,--,--
192.168.1.3,192.168.1.255,138,138,17,2,471,,1445738917.203,73.833,1445738991.036,S0,0,0,0.0.0.0,,,,138,all,int2int,1445738917.203,1445738991.036,73.833,,,--,--
192.168.1.6,192.168.1.255,137,137,17,3,234,,1445738963.495,27.550,1445738991.045,S0,0,0,0.0.0.0,,,S,137,all,int2int,1445738963.495,1445738991.045,27.550,,,--,--
192.168.1.3,192.168.1.255,138,138,17,1,229,,1445739712.265,0.000,1445739712.265,S0,0,0,0.0.0.0,,,,138,all,int2int,1445739712.265,1445739712.265,0.000,,,--,--
192.168.1.5,192.168.1.255,64983,137,17,1,78,,1445740104.674,0.000,1445740104.674,S0,0,0,0.0.0.0,,,,137,all,int2int,1445740104.674,1445740104.674,0.000,,,--,--
192.168.1.5,192.168.1.255,138,138,17,1,202,,1445740106.416,0.000,1445740106.416,S0,0,0,0.0.0.0,,,,0,all,int2int,1445740106.416,1445740106.416,0.000,,,--,--
192.168.1.6,192.168.1.255,59006,137,17,1,78,,1445740282.196,0.000,1445740282.196,S0,0,0,0.0.0.0,,,,137,all,int2int,1445740282.196,1445740282.196,0.000,,,--,--
192.168.1.6,192.168.1.255,137,137,17,2,156,,1445740284.302,57.745,1445740342.047,S0,0,0,0.0.0.0,,,S,137,all,int2int,1445740284.302,1445740342.047,57.745,,,--,--
192.168.1.6,192.168.1.255,138,138,17,1,202,,1445740342.148,0.000,1445740342.148,S0,0,0,0.0.0.0,,,,0,all,int2int,1445740342.148,1445740342.148,0.000,,,--,--
192.168.1.5,192.168.1.255,137,137,17,4,312,,1445740106.210,274.133,1445740380.343,S0,0,0,0.0.0.0,,,S,137,all,int2int,1445740106.210,1445740380.343,274.133,,,--,--
192.168.1.13,192.168.1.6,1800,55085,6,186,12090,PA,1445739091.091,1770.135,1445740861.226,S0,0,0,0.0.0.0,PA,PA,TC,80,all,int2int,1445739091.091,1445740861.226,1770.135,,,--,--
192.168.1.6,192.168.1.13,55085,1800,6,186,11323,PA,1445739091.091,1770.135,1445740861.226,S0,0,0,0.0.0.0,PA,PA,TCS,80,all,int2int,1445739091.091,1445740861.226,1770.135,,,--,--
192.168.1.3,192.168.1.255,137,137,17,125,9750,,1445739141.977,1741.577,1445740883.554,S0,0,0,0.0.0.0,,,TCS,137,all,int2int,1445739141.977,1445740883.554,1741.577,,,--,--
192.168.1.3,192.168.1.255,57621,57621,17,59,4248,,1445739147.199,1772.708,1445740919.907,S0,0,0,0.0.0.0,,,TCS,0,all,int2int,1445739147.199,1445740919.907,1772.708,,,--,--
192.168.1.3,192.168.1.255,138,138,17,2,471,,1445740431.136,286.320,1445740717.456,S0,0,0,0.0.0.0,,,,138,all,int2int,1445740431.136,1445740717.456,286.320,,,--,--
192.168.1.3,192.168.1.255,138,138,17,1,229,,1445741152.364,0.000,1445741152.364,S0,0,0,0.0.0.0,,,,138,all,int2int,1445741152.364,1445741152.364,0.000,,,--,--
192.168.1.13,192.168.1.1,68,67,17,132,43296,,1445739705.649,1781.125,1445741486.774,S0,0,0,0.0.0.0,,,TCS,67,all,int2int,1445739705.649,1445741486.774,1781.125,,,--,--
192.168.1.3,192.168.1.255,138,138,17,2,471,,1445741617.379,255.906,1445741873.285,S0,0,0,0.0.0.0,,,,138,all,int2int,1445741617.379,1445741873.285,255.906,,,--,--
192.168.1.5,192.168.1.255,54653,137,17,1,78,,1445741965.959,0.000,1445741965.959,S0,0,0,0.0.0.0,,,,137,all,int2int,1445741965.959,1445741965.959,0.000,,,--,--
192.168.1.5,192.168.1.255,137,137,17,1,78,,1445741967.598,0.000,1445741967.598,S0,0,0,0.0.0.0,,,,137,all,int2int,1445741967.598,1445741967.598,0.000,,,--,--
192.168.1.5,192.168.1.255,138,138,17,1,202,,1445741967.701,0.000,1445741967.701,S0,0,0,0.0.0.0,,,,0,all,int2int,1445741967.701,1445741967.701,0.000,,,--,--
192.168.1.13,192.168.1.6,1800,55085,6,188,12220,PA,1445740891.189,1770.514,1445742661.703,S0,0,0,0.0.0.0,PA,PA,TC,80,all,int2int,1445740891.189,1445742661.703,1770.514,,,--,--
192.168.1.6,192.168.1.13,55085,1800,6,188,11453,PA,1445740891.189,1770.514,1445742661.703,S0,0,0,0.0.0.0,PA,PA,TCS,80,all,int2int,1445740891.189,1445742661.703,1770.514,,,--,--
192.168.1.3,192.168.1.255,137,137,17,126,9828,,1445740942.026,1764.516,1445742706.542,S0,0,0,0.0.0.0,,,TCS,137,all,int2int,1445740942.026,1445742706.542,1764.516,,,--,--
192.168.1.3,192.168.1.255,57621,57621,17,59,4248,,1445740949.911,1773.118,1445742723.029,S0,0,0,0.0.0.0,,,TCS,0,all,int2int,1445740949.911,1445742723.029,1773.118,,,--,--
192.168.1.13,192.168.1.1,68,67,17,138,45264,,1445741506.568,1796.167,1445743302.735,S0,0,0,0.0.0.0,,,TCS,67,all,int2int,1445741506.568,1445743302.735,1796.167,,,--,--
0.0.0.0,255.255.255.255,68,67,17,1,328,,1445738495.096,0.000,1445738495.096,S0,0,0,0.0.0.0,,,,67,all,ext2ext,1445738495.096,1445738495.096,0.000,,,--,--
0.0.0.0,255.255.255.255,68,67,17,1,328,,1445739086.886,0.000,1445739086.886,S0,0,0,0.0.0.0,,,,67,all,ext2ext,1445739086.886,1445739086.886,0.000,,,--,--
0.0.0.0,255.255.255.255,68,67,17,1,328,,1445739682.567,0.000,1445739682.567,S0,0,0,0.0.0.0,,,,67,all,ext2ext,1445739682.567,1445739682.567,0.000,,,--,--
0.0.0.0,255.255.255.255,68,67,17,2,656,,1445740277.433,81.102,1445740358.535,S0,0,0,0.0.0.0,,,S,67,all,ext2ext,1445740277.433,1445740358.535,81.102,,,--,--
0.0.0.0,255.255.255.255,68,67,17,2,656,,1445740839.010,32.257,1445740871.267,S0,0,0,0.0.0.0,,,S,67,all,ext2ext,1445740839.010,1445740871.267,32.257,,,--,--
0.0.0.0,255.255.255.255,68,67,17,1,328,,1445741467.262,0.000,1445741467.262,S0,0,0,0.0.0.0,,,,67,all,ext2ext,1445741467.262,1445741467.262,0.000,,,--,--
192.168.1.3,224.0.0.252,55028,5355,17,2,114,,1445742021.769,0.102,1445742021.871,S0,0,0,0.0.0.0,,,S,53,all,out,1445742021.769,1445742021.871,0.102,,,--,--
192.168.1.100,255.255.255.255,41147,63146,17,2,322,,1445742069.695,0.002,1445742069.697,S0,0,0,0.0.0.0,,,S,0,all,out,1445742069.695,1445742069.697,0.002,,,--,--
192.168.1.8,224.0.0.251,5353,5353,17,59,26294,,1445742060.990,18.740,1445742079.730,S0,0,0,0.0.0.0,,,,53,all,out,1445742060.990,1445742079.730,18.740,,,--,--
192.168.1.3,224.0.0.252,51660,5355,17,2,114,,1445742081.777,0.103,1445742081.880,S0,0,0,0.0.0.0,,,S,53,all,out,1445742081.777,1445742081.880,0.103,,,--,--
192.168.1.3,224.0.0.252,61962,5355,17,2,114,,1445742141.786,0.102,1445742141.888,S0,0,0,0.0.0.0,,,S,53,all,out,1445742141.786,1445742141.888,0.102,,,--,--
192.168.1.3,224.0.0.252,55504,5355,17,2,114,,1445742201.794,0.105,1445742201.899,S0,0,0,0.0.0.0,,,S,53,all,out,1445742201.794,1445742201.899,0.105,,,--,--
192.168.1.12,224.0.0.22,0,0,2,2,80,,1445742231.595,1.023,1445742232.618,S0,0,0,0.0.0.0,,,S,0,all,out,1445742231.595,1445742232.618,1.023,,,--,--
192.168.1.3,224.0.0.252,49233,5355,17,1,57,,1445742261.905,0.000,1445742261.905,S0,0,0,0.0.0.0,,,,53,all,out,1445742261.905,1445742261.905,0.000,,,--,--
192.168.1.3,239.255.255.250,49728,1900,17,11,1771,,1445742229.035,76.085,1445742305.120,S0,0,0,0.0.0.0,,,S,80,all,out,1445742229.035,1445742305.120,76.085,,,--,--
192.168.1.6,224.0.0.251,5353,5353,17,1,132,,1445742306.949,0.000,1445742306.949,S0,0,0,0.0.0.0,,,,53,all,out,1445742306.949,1445742306.949,0.000,,,--,--
192.168.1.3,224.0.0.252,51650,5355,17,1,57,,1445742322.016,0.000,1445742322.016,S0,0,0,0.0.0.0,,,,53,all,out,1445742322.016,1445742322.016,0.000,,,--,--
192.168.1.3,224.0.0.252,55883,5355,17,2,114,,1445742381.820,0.102,1445742381.922,S0,0,0,0.0.0.0,,,S,53,all,out,1445742381.820,1445742381.922,0.102,,,--,--
192.168.1.3,224.0.0.252,51492,5355,17,2,114,,1445742441.828,0.103,1445742441.931,S0,0,0,0.0.0.0,,,S,53,all,out,1445742441.828,1445742441.931,0.103,,,--,--
192.168.1.3,224.0.0.252,59630,5355,17,2,114,,1445742501.840,0.099,1445742501.939,S0,0,0,0.0.0.0,,,S,53,all,out,1445742501.840,1445742501.939,0.099,,,--,--
192.168.1.3,224.0.0.252,55295,5355,17,1,57,,1445742561.846,0.000,1445742561.846,S0,0,0,0.0.0.0,,,,53,all,out,1445742561.846,1445742561.846,0.000,,,--,--
